Gene1	Gene2	correlation
VGLL1	LTA4H	0.0308043653102172
MSR1	LTA4H	0.656611405064507
CRLF1	LTA4H	0.0427403408297645
DOCK8	LTA4H	0.62801945476055
RP5.899E9.1	LTA4H	0.596344077395563
NOXA1	LTA4H	0.347241135679067
MAPK4	LTA4H	-0.0112968887633455
DPCR1	LTA4H	0.603347473994931
CTD.2319I12.2	LTA4H	0.465043561675484
HEXB	LTA4H	0.671250529800488
MPND	LTA4H	0.44895904952005
GM2A	LTA4H	0.653826407336931
MS4A7	LTA4H	0.630120665277109
CYTL1	LTA4H	0.0232553572079019
MCEMP1	LTA4H	0.670024487009817
OR13A1	LTA4H	0.256573244926111
ZNF589	LTA4H	0.298434389294706
EDC3	LTA4H	0.234458408683549
RPP25	LTA4H	0.330474744769506
NOS2	LTA4H	-0.231127012135614
PLCB2	LTA4H	0.274483557457031
TBXA2R	LTA4H	-0.232475278914995
LINC01526	LTA4H	0.419596055657647
ABCC3	LTA4H	0.371773014705875
C1orf162	LTA4H	0.556817566394096
LINC01827	LTA4H	0.374885463433268
CRHBP	LTA4H	-0.0280743160734704
KMO	LTA4H	0.551974326572193
RP11.291B21.2	LTA4H	-0.112584329880202
TMSB15A	LTA4H	-0.234902567942556
CAPG	LTA4H	0.700087877829638
EGR2	LTA4H	0.3281550182978
TMEM251	LTA4H	0.537154020426184
GPRIN3	LTA4H	0.186916093930891
FLVCR2	LTA4H	0.617597437950322
LGALS3	LTA4H	0.535042731052937
KIAA1161	LTA4H	0.144715862090094
KCNA2	LTA4H	0.309168905889651
SDCCAG8	LTA4H	0.25550023893961
GRM8	LTA4H	-0.154967892955736
DDB2	LTA4H	0.0551277951921201
FCER1A	LTA4H	0.268426608167147
SNAP25	LTA4H	-0.118680588133955
LINC00632	LTA4H	-0.429482241103214
CYP2A6	LTA4H	-0.114517415403649
SIGLEC11	LTA4H	0.517971484049674
VSIG4	LTA4H	0.682752522954729
HECTD3	LTA4H	0.400630707774246
ALDH3A1	LTA4H	0.110336772375534
DUSP28	LTA4H	0.183439599796181
CD207	LTA4H	0.230527230813119
PRSS21	LTA4H	0.470477420257472
AP1G2	LTA4H	0.155883073853397
ANGPTL5	LTA4H	-0.329300527928744
ARHGEF10L	LTA4H	0.0440305319227319
HSD3B7	LTA4H	0.378670756605841
RP4.809F18.1	LTA4H	0.0350337747014042
GPR15	ADCY2	-0.114405031451314
LHX9	ADCY2	-0.222235167974533
AHRR	ADCY2	-0.177230537735463
LINC01108	ADCY2	-0.20903201122584
ITGAE	ADCY2	-0.0499012761818509
GPR55	ADCY2	-0.154942888031548
PKD1L1	ADCY2	-0.0229542698440813
GSG2	ADCY2	-0.102796949055089
FBP1	ADCY2	-0.297246940290931
CYP27A1	ADCY2	-0.258276249972758
MYO1A	ADCY2	-0.112113194735908
EYA4	ADCY2	0.427416703706884
KRT79	ADCY2	-0.11987478257585
CD101	ADCY2	-0.114464936196418
SLITRK2	ADCY2	0.265165440388185
PCDH10	ADCY2	0.403767486318635
ACOT4	ADCY2	-0.298617483538557
STAC	ADCY2	-0.0955196579669362
CD52	ADCY2	-0.218919366260394
VWC2	ADCY2	0.101421930957024
CYP1A1	ADCY2	-0.0522955107276228
SLC6A12	ADCY2	-0.223990907075295
KCND2	ADCY2	0.0665855863175586
ACP5	ADCY2	-0.320049223245295
DACH2	ADCY2	0.305224790505315
CCDC88A	ADCY2	-0.228841029188308
PNPLA6	ADCY2	-0.116102460143884
SYT13	ADCY2	0.201593678059618
PCDH11X	ADCY2	0.338662280352183
ALOX5	ADCY2	-0.215571324583984
PCAT14	ADCY2	0.127116584230088
GGA2	ADCY2	-0.0457613593488601
PARVG	ADCY2	-0.199534334269157
M1AP	ADCY2	-0.174196097158307
ADTRP	ADCY2	-0.236630884709182
PHLDA3	ADCY2	-0.0759724328970461
CD8B	ADCY2	-0.100044537927932
MAN2B1	ADCY2	-0.309045620260778
PPARG	ADCY2	-0.165922690906955
PNPLA3	ADCY2	-0.174021924962297
JAML	ADCY2	-0.27633576663749
PKP1	ADCY2	0.230715898900584
CSTB	ADCY2	-0.330556641324927
ATP6V0D2	ADCY2	-0.308877920979624
RP11.621L6.3	ADCY2	-0.178620930063315
TCEAL2	ADCY2	0.301409569551915
GPD1	ADCY2	-0.111368015430954
GNAZ	ADCY2	0.36629478846976
CATSPER1	ADCY2	-0.24892688685781
KCNA10	ADCY2	-0.143612179629716
PLA2G4E	ADCY2	-0.295673862464942
AIFM3	ADCY2	-0.216355759669047
WDFY4	ADCY2	-0.320598080015057
CEACAM21	ADCY2	-0.148734797438345
FAM213A	ADCY2	-0.0384950033191335
DNASE2B	ADCY2	-0.244711636797684
NHLH2	ADCY2	-0.201622198040301
LINC01637	ADCY2	-0.235099172178724
DPP6	ADCY2	0.209431502781131
GUSB	ADCY2	-0.115282236576443
GAPLINC	ADCY2	-0.288117774595109
LRRN2	ADCY2	-0.0593671232784251
LTA4H	ADCY2	-0.338735958461907
ADCY2	ADCY2	1
CD300LF	ADCY2	-0.387247023990481
FFAR4	ADCY2	-0.153164930215891
FABP3	ADCY2	-0.167953878030157
TREM2	ADCY2	-0.338232025089412
FIG4	ADCY2	-0.206970551040048
BHLHE41	ADCY2	-0.0687041167012281
CYP1B1	ADCY2	-0.130465144598738
RP11.459I19.1	ADCY2	-0.213851237461023
EVL	ADCY2	-0.0101787820504552
MFSD7	ADCY2	-0.305502432742831
CD1A	ADCY2	-0.178971481117008
TMEM130	ADCY2	0.0857713079346086
OR6K3	ADCY2	-0.195683405829592
SLCO1B3	ADCY2	-0.0659195361817902
TMEM257	ADCY2	0.200311483504697
CEACAM5	ADCY2	-0.0849711912085144
CYP1A2	ADCY2	-0.0444765569682325
FKBP15	ADCY2	-0.240336212152077
ELF5	ADCY2	-0.27860871697231
PRSS41	ADCY2	-0.104088472464187
ADAMTSL4	ADCY2	-0.0211566273950661
LUZP2	ADCY2	0.263152273865745
RP11.20G13.3	ADCY2	-0.0965837434774868
LINC00881	ADCY2	-0.0518199141474008
PYCARD	ADCY2	-0.283765746466828
UNC13A	ADCY2	-0.0139665129530594
AJAP1	ADCY2	0.256503132654319
DPP7	ADCY2	-0.0660462204579328
JPH4	ADCY2	0.0192042154132678
SPNS1	ADCY2	-0.202631294996237
ZMYND15	ADCY2	-0.271146933809484
SIDT2	ADCY2	0.0673488296421156
DDHD1	ADCY2	0.09477863561024
FABP5	ADCY2	-0.354564585884709
CDKN2A	ADCY2	0.0814470591225051
RP5.839B4.8	ADCY2	-0.0746592790721742
IL37	ADCY2	-0.21907733184943
PTPN6	ADCY2	-0.328313133691891
PARP15	ADCY2	-0.185639277265656
PTPRO	ADCY2	-0.253809872646151
DCSTAMP	ADCY2	-0.215878348018414
LINC00677	ADCY2	-0.115210304609854
GCHFR	ADCY2	-0.191736083689574
PRAM1	ADCY2	-0.272503585532395
SCPEP1	ADCY2	-0.000562687377220252
COMP	ADCY2	0.254879256565851
LPXN	ADCY2	-0.295989623767255
MCOLN1	ADCY2	-0.232830024376332
CD37	ADCY2	-0.242903678867218
FIRRE	ADCY2	-0.0445535866923354
SPN	ADCY2	-0.18442555597598
PVALB	ADCY2	-0.213326763095189
GNGT2	ADCY2	-0.244856782627878
SSX2IP	ADCY2	0.0708266804361112
HLA.DMA	ADCY2	-0.17682896298345
ATP6AP1	ADCY2	-0.212590268048081
TUSC3	ADCY2	0.341406440950605
SYTL5	ADCY2	0.113630598114759
ANGPT4	ADCY2	0.0205117901482669
SOWAHD	ADCY2	-0.213567216457512
ZFYVE26	ADCY2	-0.180115767613965
CTD.2003C8.2	ADCY2	-0.132921023035605
GRN	ADCY2	-0.307528925337659
RP11.356N1.2	ADCY2	-0.171170861052296
BCHE	ADCY2	0.313995350138693
NAGPA	ADCY2	-0.242475508562831
OLR1	ADCY2	-0.0587077517368866
EPHA7	ADCY2	0.316636640516211
IRF5	ADCY2	-0.219273592302363
HTRA4	ADCY2	-0.358644072197345
MICAL1	ADCY2	-0.0572236913746249
SLC11A1	ADCY2	-0.1135137448813
HLA.DMB	ADCY2	-0.256320261111181
TRIM46	ADCY2	0.000780087060753235
GPR160	ADCY2	-0.266399760277306
ANO4	ADCY2	0.350688358885825
DNASE1L3	ADCY2	-0.0296476460393564
CADM2	ADCY2	0.167020068787278
SLC6A15	ADCY2	0.244078125353525
VGLL1	ADCY2	0.0253862527442752
MSR1	ADCY2	-0.175464910441566
CRLF1	ADCY2	0.0327998605948503
DOCK8	ADCY2	-0.269580523701675
RP5.899E9.1	ADCY2	-0.261213731413593
NOXA1	ADCY2	-0.0712937395686461
MAPK4	ADCY2	0.0693774743891087
DPCR1	ADCY2	-0.31304051025094
CTD.2319I12.2	ADCY2	-0.176639798334578
HEXB	ADCY2	-0.269942930773174
MPND	ADCY2	-0.227351650070691
GM2A	ADCY2	-0.272319958031266
MS4A7	ADCY2	-0.231839581789916
CYTL1	ADCY2	0.105408607168519
MCEMP1	ADCY2	-0.266527641848821
OR13A1	ADCY2	-0.0315598724174102
ZNF589	ADCY2	0.0013479968926872
EDC3	ADCY2	-0.120396225733134
RPP25	ADCY2	-0.211555956274466
NOS2	ADCY2	0.188412287723382
PLCB2	ADCY2	-0.186491296437048
TBXA2R	ADCY2	0.149034799462637
LINC01526	ADCY2	-0.125348174479492
ABCC3	ADCY2	-0.158313961144802
C1orf162	ADCY2	-0.306385021268989
LINC01827	ADCY2	-0.152432670349529
CRHBP	ADCY2	0.0685053941119216
KMO	ADCY2	-0.284288570192228
RP11.291B21.2	ADCY2	-0.026066633772916
TMSB15A	ADCY2	0.210061195521223
CAPG	ADCY2	-0.367137955993444
EGR2	ADCY2	-0.163476769055937
TMEM251	ADCY2	-0.26826994463554
GPRIN3	ADCY2	-0.0363190873275558
FLVCR2	ADCY2	-0.317735259094454
LGALS3	ADCY2	-0.101574278383961
KIAA1161	ADCY2	0.188200819321778
KCNA2	ADCY2	-0.0735808412992849
SDCCAG8	ADCY2	0.025925531297474
GRM8	ADCY2	0.141962356698013
DDB2	ADCY2	0.0445996799483656
FCER1A	ADCY2	-0.0181691439328442
SNAP25	ADCY2	0.0438763204610163
LINC00632	ADCY2	0.355067782320474
CYP2A6	ADCY2	0.269346352090474
SIGLEC11	ADCY2	-0.167343855836024
VSIG4	ADCY2	-0.262984168089471
HECTD3	ADCY2	-0.137104193083308
ALDH3A1	ADCY2	0.120110245956406
DUSP28	ADCY2	0.0371739826949065
CD207	ADCY2	-0.0467021373744578
PRSS21	ADCY2	-0.156542467758888
AP1G2	ADCY2	0.0288191739595206
ANGPTL5	ADCY2	0.494002123054555
ARHGEF10L	ADCY2	0.0967678583174327
HSD3B7	ADCY2	-0.218084643020545
RP4.809F18.1	ADCY2	0.0186775985423778
GPR15	CD300LF	0.0917682759962479
LHX9	CD300LF	0.331029666333767
AHRR	CD300LF	0.22789463960231
LINC01108	CD300LF	0.270400994474766
ITGAE	CD300LF	0.310749364703475
GPR55	CD300LF	0.412411572803643
PKD1L1	CD300LF	-0.0171848580239048
GSG2	CD300LF	0.27870982523406
FBP1	CD300LF	0.560667176862488
CYP27A1	CD300LF	0.60798390647519
MYO1A	CD300LF	0.385794694093449
EYA4	CD300LF	-0.401591687529014
KRT79	CD300LF	0.277450225487675
CD101	CD300LF	0.404538207743579
SLITRK2	CD300LF	-0.186665896567086
PCDH10	CD300LF	-0.366217727708251
ACOT4	CD300LF	0.674788450346736
STAC	CD300LF	0.52820424061973
CD52	CD300LF	0.553260508132999
VWC2	CD300LF	-0.0537943537418309
CYP1A1	CD300LF	0.0795825455771182
SLC6A12	CD300LF	0.494094578780917
KCND2	CD300LF	-0.0486981663002162
ACP5	CD300LF	0.630240545879573
DACH2	CD300LF	-0.183408083945885
CCDC88A	CD300LF	0.475634857389164
PNPLA6	CD300LF	0.42338563905474
SYT13	CD300LF	-0.107869659709322
PCDH11X	CD300LF	-0.28146264454781
ALOX5	CD300LF	0.486866717816297
PCAT14	CD300LF	-0.0119410036568619
GGA2	CD300LF	0.350963048753614
PARVG	CD300LF	0.564447025880322
M1AP	CD300LF	0.494887178605272
ADTRP	CD300LF	0.546443293551011
PHLDA3	CD300LF	0.263526533791408
CD8B	CD300LF	0.0917650822826031
MAN2B1	CD300LF	0.638322945687599
PPARG	CD300LF	0.541745333896271
PNPLA3	CD300LF	0.423944158754965
JAML	CD300LF	0.694858784486281
PKP1	CD300LF	-0.227038442259524
CSTB	CD300LF	0.65508810656879
ATP6V0D2	CD300LF	0.505299287444798
RP11.621L6.3	CD300LF	0.40582656510124
TCEAL2	CD300LF	-0.330443842178282
GPD1	CD300LF	0.44303007967324
GNAZ	CD300LF	-0.141214601657583
CATSPER1	CD300LF	0.59655165095824
KCNA10	CD300LF	0.305201867725634
PLA2G4E	CD300LF	0.372788771721954
AIFM3	CD300LF	0.631461715289954
WDFY4	CD300LF	0.69166122817859
CEACAM21	CD300LF	0.531533491564113
FAM213A	CD300LF	0.28429859916973
DNASE2B	CD300LF	0.541847235612688
NHLH2	CD300LF	0.278644604737231
LINC01637	CD300LF	0.581790258309807
DPP6	CD300LF	-0.287551887818067
GUSB	CD300LF	0.497054234162898
GAPLINC	CD300LF	0.577668465974586
LRRN2	CD300LF	0.242652351214094
LTA4H	CD300LF	0.681745334027292
ADCY2	CD300LF	-0.387247023990481
CD300LF	CD300LF	1
FFAR4	CD300LF	0.547856156557031
FABP3	CD300LF	0.324932093255839
TREM2	CD300LF	0.635297336387469
FIG4	CD300LF	0.645801093432617
BHLHE41	CD300LF	0.229830424918384
CYP1B1	CD300LF	0.178457315350237
RP11.459I19.1	CD300LF	0.441000223908785
EVL	CD300LF	0.196814206196043
MFSD7	CD300LF	0.640479054352459
CD1A	CD300LF	0.36166009210152
TMEM130	CD300LF	-0.137847170838672
OR6K3	CD300LF	0.325357076069958
SLCO1B3	CD300LF	0.129625344582703
TMEM257	CD300LF	-0.20140449692326
CEACAM5	CD300LF	0.116439673356346
CYP1A2	CD300LF	-0.0411022448398437
FKBP15	CD300LF	0.710059403106074
ELF5	CD300LF	0.467479341786187
PRSS41	CD300LF	0.277208034260801
ADAMTSL4	CD300LF	0.360828829688213
LUZP2	CD300LF	-0.222888701699527
RP11.20G13.3	CD300LF	0.148686011888229
LINC00881	CD300LF	0.152039127683827
PYCARD	CD300LF	0.71772504956142
UNC13A	CD300LF	0.0527874138817317
AJAP1	CD300LF	-0.161475713042035
DPP7	CD300LF	0.257199053960427
JPH4	CD300LF	0.299870034160395
SPNS1	CD300LF	0.613334250028746
ZMYND15	CD300LF	0.531115668337263
SIDT2	CD300LF	0.150102238169927
DDHD1	CD300LF	0.0714784444909088
FABP5	CD300LF	0.477440678920865
CDKN2A	CD300LF	-0.124407169821223
RP5.839B4.8	CD300LF	0.446817462961403
IL37	CD300LF	0.240656877964319
PTPN6	CD300LF	0.735896750413104
PARP15	CD300LF	0.339314859281
PTPRO	CD300LF	0.647669831986577
DCSTAMP	CD300LF	0.438364219266685
LINC00677	CD300LF	0.433401438309903
GCHFR	CD300LF	0.568668195242405
PRAM1	CD300LF	0.70728865262762
SCPEP1	CD300LF	0.432618425845254
COMP	CD300LF	-0.110121961901392
LPXN	CD300LF	0.596990113963725
MCOLN1	CD300LF	0.623052005470224
CD37	CD300LF	0.566832323140286
FIRRE	CD300LF	0.275240303721923
SPN	CD300LF	0.506417944861212
PVALB	CD300LF	0.420686882624052
GNGT2	CD300LF	0.508178487707465
SSX2IP	CD300LF	0.0389849349778054
HLA.DMA	CD300LF	0.377265231571571
ATP6AP1	CD300LF	0.595687190983975
TUSC3	CD300LF	-0.218667138363965
SYTL5	CD300LF	0.0265878813294242
ANGPT4	CD300LF	0.340576622262386
SOWAHD	CD300LF	0.676299769015944
ZFYVE26	CD300LF	0.608720228615469
CTD.2003C8.2	CD300LF	0.471294531812064
GRN	CD300LF	0.662628911649589
RP11.356N1.2	CD300LF	0.483684844343145
BCHE	CD300LF	-0.315800119294043
NAGPA	CD300LF	0.630446946646779
OLR1	CD300LF	0.162228590263691
EPHA7	CD300LF	-0.28379725325875
IRF5	CD300LF	0.697397579637745
HTRA4	CD300LF	0.611547884496643
MICAL1	CD300LF	0.330981746428594
SLC11A1	CD300LF	0.279770736335516
HLA.DMB	CD300LF	0.572402252350323
TRIM46	CD300LF	0.105832776462647
GPR160	CD300LF	0.479302292246711
ANO4	CD300LF	-0.251487980863764
DNASE1L3	CD300LF	-0.0440832030695045
CADM2	CD300LF	-0.289894466007465
SLC6A15	CD300LF	-0.151187564166208
VGLL1	CD300LF	-0.0132802282395458
MSR1	CD300LF	0.415116401167468
CRLF1	CD300LF	0.0913715057747184
DOCK8	CD300LF	0.650788595358072
RP5.899E9.1	CD300LF	0.556820181026167
NOXA1	CD300LF	0.382649128167746
MAPK4	CD300LF	-0.08338225189824
DPCR1	CD300LF	0.442908186470742
CTD.2319I12.2	CD300LF	0.388963624034624
HEXB	CD300LF	0.609977887381375
MPND	CD300LF	0.592974358138428
GM2A	CD300LF	0.667499132976721
MS4A7	CD300LF	0.62697475833896
CYTL1	CD300LF	-0.0261119079323101
MCEMP1	CD300LF	0.654826549392092
OR13A1	CD300LF	0.247834545345591
ZNF589	CD300LF	0.341862221676443
EDC3	CD300LF	0.414267224682831
RPP25	CD300LF	0.46763104077317
NOS2	CD300LF	-0.312738172278743
PLCB2	CD300LF	0.533240889783583
TBXA2R	CD300LF	-0.102387515253744
LINC01526	CD300LF	0.373697809562737
ABCC3	CD300LF	0.505980282603464
C1orf162	CD300LF	0.690552708462268
LINC01827	CD300LF	0.33829139693503
CRHBP	CD300LF	-0.0061518658517716
KMO	CD300LF	0.609776452041022
RP11.291B21.2	CD300LF	-0.0355065017432713
TMSB15A	CD300LF	-0.243077433705117
CAPG	CD300LF	0.679752652743756
EGR2	CD300LF	0.330486360686466
TMEM251	CD300LF	0.625595577689994
GPRIN3	CD300LF	0.00291658993224108
FLVCR2	CD300LF	0.669563699685918
LGALS3	CD300LF	0.375521539954434
KIAA1161	CD300LF	0.00800135941299863
KCNA2	CD300LF	0.226445297445984
SDCCAG8	CD300LF	0.205993556328932
GRM8	CD300LF	-0.207873297145175
DDB2	CD300LF	0.0937615150198744
FCER1A	CD300LF	0.222515177977084
SNAP25	CD300LF	-0.106535924820639
LINC00632	CD300LF	-0.400311304700865
CYP2A6	CD300LF	-0.231943626256241
SIGLEC11	CD300LF	0.600407572284227
VSIG4	CD300LF	0.568177439755514
HECTD3	CD300LF	0.568210634149504
ALDH3A1	CD300LF	0.0139373511479284
DUSP28	CD300LF	0.298036802605634
CD207	CD300LF	0.194205142299206
PRSS21	CD300LF	0.350092098455268
AP1G2	CD300LF	0.214499863110944
ANGPTL5	CD300LF	-0.363499822297297
ARHGEF10L	CD300LF	0.152244392859892
HSD3B7	CD300LF	0.482283008698423
RP4.809F18.1	CD300LF	0.00367359217235758
GPR15	FFAR4	0.210121044616136
LHX9	FFAR4	0.338341365102317
AHRR	FFAR4	0.324996816757937
LINC01108	FFAR4	0.35010003200908
ITGAE	FFAR4	0.44030162105632
GPR55	FFAR4	0.36820621135755
PKD1L1	FFAR4	0.136921043657703
GSG2	FFAR4	0.411131191862804
FBP1	FFAR4	0.629318242411797
CYP27A1	FFAR4	0.588196334961507
MYO1A	FFAR4	0.553437752725121
EYA4	FFAR4	-0.174813889543487
KRT79	FFAR4	0.469116500137254
CD101	FFAR4	0.64982213101499
SLITRK2	FFAR4	-0.0782091673667101
PCDH10	FFAR4	-0.155753095876482
ACOT4	FFAR4	0.58180101682541
STAC	FFAR4	0.65641229503505
CD52	FFAR4	0.622981546695982
VWC2	FFAR4	0.225504367185926
CYP1A1	FFAR4	0.14424807756884
SLC6A12	FFAR4	0.479776861231924
KCND2	FFAR4	0.083480891102569
ACP5	FFAR4	0.585180570729696
DACH2	FFAR4	0.0203203663546987
CCDC88A	FFAR4	0.516552808248455
PNPLA6	FFAR4	0.505120907310137
SYT13	FFAR4	-0.0362018496066076
PCDH11X	FFAR4	-0.0692789389077656
ALOX5	FFAR4	0.427602680846722
PCAT14	FFAR4	0.0275983566608999
GGA2	FFAR4	0.51809771833591
PARVG	FFAR4	0.506833999930673
M1AP	FFAR4	0.558752480967125
ADTRP	FFAR4	0.620927215260248
PHLDA3	FFAR4	0.41861568935262
CD8B	FFAR4	0.185544428151028
MAN2B1	FFAR4	0.464403593215424
PPARG	FFAR4	0.658077427211714
PNPLA3	FFAR4	0.516448866147435
JAML	FFAR4	0.567385356725211
PKP1	FFAR4	-0.216299842517467
CSTB	FFAR4	0.327811976995398
ATP6V0D2	FFAR4	0.312635873183847
RP11.621L6.3	FFAR4	0.381990844755227
TCEAL2	FFAR4	-0.1283716066301
GPD1	FFAR4	0.746756001458094
GNAZ	FFAR4	-0.0518136510625595
CATSPER1	FFAR4	0.454259009127294
KCNA10	FFAR4	0.499688970187129
PLA2G4E	FFAR4	0.207703966015206
AIFM3	FFAR4	0.499417735416541
WDFY4	FFAR4	0.559021495776635
CEACAM21	FFAR4	0.471317808203487
FAM213A	FFAR4	0.249404744150613
DNASE2B	FFAR4	0.482570919438544
NHLH2	FFAR4	0.288846908545579
LINC01637	FFAR4	0.459768256503594
DPP6	FFAR4	-0.0800426780671281
GUSB	FFAR4	0.513376267424417
GAPLINC	FFAR4	0.495016794635136
LRRN2	FFAR4	0.273150921457446
LTA4H	FFAR4	0.579427545860137
ADCY2	FFAR4	-0.153164930215891
CD300LF	FFAR4	0.547856156557031
FFAR4	FFAR4	1
FABP3	FFAR4	0.319343322460797
TREM2	FFAR4	0.477269845514966
FIG4	FFAR4	0.582168519640503
BHLHE41	FFAR4	0.392905632103926
CYP1B1	FFAR4	-0.0742588940759464
RP11.459I19.1	FFAR4	0.570212950527284
EVL	FFAR4	0.439223190491375
MFSD7	FFAR4	0.412122316105119
CD1A	FFAR4	0.354329426917159
TMEM130	FFAR4	0.231268535192913
OR6K3	FFAR4	0.460233441011516
SLCO1B3	FFAR4	0.176934708767859
TMEM257	FFAR4	-0.0549152892274734
CEACAM5	FFAR4	0.176999731543997
CYP1A2	FFAR4	0.108292762309307
FKBP15	FFAR4	0.45552647714161
ELF5	FFAR4	0.359600925611384
PRSS41	FFAR4	0.353769649174726
ADAMTSL4	FFAR4	0.380288366141505
LUZP2	FFAR4	-0.0243731987868221
RP11.20G13.3	FFAR4	0.274115836945468
LINC00881	FFAR4	0.284341861246713
PYCARD	FFAR4	0.507052552475487
UNC13A	FFAR4	0.0604342810018777
AJAP1	FFAR4	-0.113818310851847
DPP7	FFAR4	0.159789031884544
JPH4	FFAR4	0.470373558163965
SPNS1	FFAR4	0.557339309992372
ZMYND15	FFAR4	0.499027586289978
SIDT2	FFAR4	0.317533965876589
DDHD1	FFAR4	0.290726393699386
FABP5	FFAR4	0.439831464369702
CDKN2A	FFAR4	0.0158435741943814
RP5.839B4.8	FFAR4	0.712854490202937
IL37	FFAR4	0.315398218273583
PTPN6	FFAR4	0.535158024408487
PARP15	FFAR4	0.425939570546912
PTPRO	FFAR4	0.663894974010039
DCSTAMP	FFAR4	0.498601072337253
LINC00677	FFAR4	0.311567208468544
GCHFR	FFAR4	0.608633587403484
PRAM1	FFAR4	0.553999959155299
SCPEP1	FFAR4	0.482279149582238
COMP	FFAR4	0.051048307097174
LPXN	FFAR4	0.53089919459637
MCOLN1	FFAR4	0.359918106092971
CD37	FFAR4	0.363885459650755
FIRRE	FFAR4	0.414814902190966
SPN	FFAR4	0.699482526778303
PVALB	FFAR4	0.438936943087377
GNGT2	FFAR4	0.527060022200231
SSX2IP	FFAR4	0.0095865711271303
HLA.DMA	FFAR4	0.45351780609425
ATP6AP1	FFAR4	0.259012437259222
TUSC3	FFAR4	-0.169155713245564
SYTL5	FFAR4	-0.0230266745521066
ANGPT4	FFAR4	0.650290122002369
SOWAHD	FFAR4	0.716341890241572
ZFYVE26	FFAR4	0.416395675334504
CTD.2003C8.2	FFAR4	0.66266953716918
GRN	FFAR4	0.533894498007404
RP11.356N1.2	FFAR4	0.552364372942787
BCHE	FFAR4	-0.00466301228690477
NAGPA	FFAR4	0.438860561601606
OLR1	FFAR4	0.310962418792379
EPHA7	FFAR4	-0.0572823702182459
IRF5	FFAR4	0.537592155941328
HTRA4	FFAR4	0.351298323946441
MICAL1	FFAR4	0.288079178236199
SLC11A1	FFAR4	0.160718857939712
HLA.DMB	FFAR4	0.53901497946688
TRIM46	FFAR4	0.109258557702099
GPR160	FFAR4	0.312062887716776
ANO4	FFAR4	-0.112581848388102
DNASE1L3	FFAR4	0.152168549690543
CADM2	FFAR4	-0.0909432513155088
SLC6A15	FFAR4	-0.197519873834787
VGLL1	FFAR4	-0.0156949826624438
MSR1	FFAR4	0.499328335163904
CRLF1	FFAR4	0.0938982899561031
DOCK8	FFAR4	0.51500753607024
RP5.899E9.1	FFAR4	0.526208308913985
NOXA1	FFAR4	0.476015303406459
MAPK4	FFAR4	-0.153756285088799
DPCR1	FFAR4	0.272675460646331
CTD.2319I12.2	FFAR4	0.441261019106543
HEXB	FFAR4	0.418148769635138
MPND	FFAR4	0.464231654819692
GM2A	FFAR4	0.392282069238296
MS4A7	FFAR4	0.577208936785512
CYTL1	FFAR4	0.18241856021359
MCEMP1	FFAR4	0.508365959726901
OR13A1	FFAR4	0.53696858345244
ZNF589	FFAR4	0.591925098476739
EDC3	FFAR4	0.233898301238536
RPP25	FFAR4	0.247401217963247
NOS2	FFAR4	-0.250354258877348
PLCB2	FFAR4	0.459554647561552
TBXA2R	FFAR4	-0.0314039366014582
LINC01526	FFAR4	0.396878989297378
ABCC3	FFAR4	0.37031574565777
C1orf162	FFAR4	0.430216983155285
LINC01827	FFAR4	0.330891541335534
CRHBP	FFAR4	0.0153193383353444
KMO	FFAR4	0.356528851346205
RP11.291B21.2	FFAR4	0.00780197982180543
TMSB15A	FFAR4	-0.0696185050341303
CAPG	FFAR4	0.40156566394185
EGR2	FFAR4	0.39739370222055
TMEM251	FFAR4	0.405722836286254
GPRIN3	FFAR4	0.214662429505272
FLVCR2	FFAR4	0.454151585429097
LGALS3	FFAR4	0.349849505629564
KIAA1161	FFAR4	0.0134137048628382
KCNA2	FFAR4	0.470889174027061
SDCCAG8	FFAR4	0.395643433949946
GRM8	FFAR4	-0.119973928685286
DDB2	FFAR4	0.212669731772882
FCER1A	FFAR4	0.438787039689814
SNAP25	FFAR4	0.0576670412917002
LINC00632	FFAR4	-0.182642956513927
CYP2A6	FFAR4	-0.126663241905053
SIGLEC11	FFAR4	0.640559287793542
VSIG4	FFAR4	0.42769117353256
HECTD3	FFAR4	0.499201741852632
ALDH3A1	FFAR4	0.102035185622055
DUSP28	FFAR4	0.402062301349378
CD207	FFAR4	0.286332499530806
PRSS21	FFAR4	0.431632959262283
AP1G2	FFAR4	0.305385275027653
ANGPTL5	FFAR4	-0.045067781388247
ARHGEF10L	FFAR4	0.331207267464752
HSD3B7	FFAR4	0.268106183135213
RP4.809F18.1	FFAR4	0.0280792687846792
GPR15	FABP3	0.177398874833163
LHX9	FABP3	0.42350176989776
AHRR	FABP3	0.262003083814288
LINC01108	FABP3	0.355415868171832
ITGAE	FABP3	0.0471665612925308
GPR55	FABP3	0.208902485357147
PKD1L1	FABP3	0.102850148201763
GSG2	FABP3	0.233434140350995
FBP1	FABP3	0.449985315968262
CYP27A1	FABP3	0.454466036580353
MYO1A	FABP3	0.323857411304094
EYA4	FABP3	-0.210008708284176
KRT79	FABP3	0.340118361132065
CD101	FABP3	0.382783789529735
SLITRK2	FABP3	-0.252507493010916
PCDH10	FABP3	-0.166378556403821
ACOT4	FABP3	0.483891729201267
STAC	FABP3	0.285252183560804
CD52	FABP3	0.376713144544429
VWC2	FABP3	0.116980292611656
CYP1A1	FABP3	0.155013805111118
